ID,Name,Ongoing Visual FX ID,Ongoing Sound FX ID,Initial Visual FX ID,Initial Sound FX ID,Finish Visual FX ID,Finish Sound FX ID,Hide Start Distance,Hide End Distance,Transform - Protector ID,Ongoing Model Point ID,Initial Model Point ID,Finish Model Point ID,Effect Type,Weapon Enchant ID 0,Play Category,Play Priority,Large Effect Exists,Soul Effect Exists,Invisible Whilst Hidden,Enable Hide Fields,Invisible in Camouflage for Friend,Add Map Area Block Offset,Enable Half Hidden,Is Full Body Protector ID,Is Invisible Weapon,Is Silent,Is Hand Protector ID,Unk,Unk,Unk,Unk,Unk,Decal ID 0,Decal ID 1,Weapon Enchant ID 1,Effect VFX Type 0,Effect VFX Type 1,Body Protector Type,Effect VFX - Dummy ID 0,Effect VFX - Dummy ID 1,Effect VFX - Dummy ID 2,Effect VFX - Dummy ID 3,Effect VFX - Dummy ID 4,Effect VFX - Dummy ID 5,Effect VFX - Dummy ID 6,Effect VFX - Dummy ID 7,Effect VFX - Dummy ID 8,Effect VFX - Dummy ID 9,Effect VFX - Dummy ID 10,Effect VFX - Dummy ID 11,Effect VFX - Dummy ID 12,Effect VFX - Dummy ID 13,Effect VFX - Dummy ID 14,Effect VFX - Dummy ID 15,Unk,Phantom Type,Camouflage Ghost,Unk12,Phantom Param ID,Emissive Intensity Scale,Unk,Body Protector Val,Unk,Ember Intensity Scale
90000000,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013100,Spell - Magic Weapon - Magic Enchantment,303071,523102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,1,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90013110,Spell - Great Magic Weapon - Magic Enchantment,303101,523112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,8,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90013120,Spell - Crystal Magic Weapon - Magic Enchantment,303111,523122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,8,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90013130,Spell - Frozen Weapon - Frost Aura,303151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90013300,Spell - Magic Shield - Magic Enchantment,523302,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013310,Spell - Great Magic Shield - Magic Enchantment,523312,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,2,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013400,Spell - Hidden Weapon - Right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013410,Spell - Hidden Body,523412,-1,-1,-1,-1,-1,17,12,-1,220,-1,-1,0,0,1,4,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013500,Spell - Cast Light,523502,-1,-1,-1,-1,-1,-1,-1,-1,211,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013510,Spell - Cast Light,523512,-1,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,0,0,3,152,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013530,Spell - Repair,-1,-1,20343,-1,-1,-1,-1,-1,-1,-1,206,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013540,Spell - Spook,523542,523542,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,0,0,3,151,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013550,Spell - Chameleon,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,220,0,0,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,-1,0,-1,0,-1
90013760,,440381,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90013765,,440381,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024230,,527905,527905,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,4,56,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024300,Spell - Iron Flesh,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024310,Spell - Flash Sweat,524312,524312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,56,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024350,Spell - Carthus Flame Arc,303001,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,2,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90024360,Spell - Rapport,4095,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,7,0,0,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024361,Spell - Rapport,-1,-1,4095,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024400,Spell - Power Within,524402,524402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90024700,Spell - Warmth,-1,-1,524703,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90025620,Spell - Profuse Sweat,525622,524402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90026500,Spell - Carthus Beacon,526502,524402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,46,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90034900,Spell - Heal Aid,-1,-1,524903,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035000,Spell - Heal,-1,-1,525003,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035010,Spell - Med Heal,-1,-1,525013,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035020,Spell - Great Heal,-1,-1,525023,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035030,Spell - Soothing Sunlight,-1,-1,525033,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035040,Spell - Replenishment,525042,525042,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035050,Spell - Bountiful Sunlight,525052,525042,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035070,Spell - Bountiful Light,525072,525042,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035080,Spell - Caressing Tears,-1,-1,525083,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035200,Spell - Tears of Denial,525203,-1,525202,-1,525204,-1,-1,-1,-1,220,-1,220,0,0,3,180,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035210,Spell - Tears of Denial,-1,-1,525205,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035600,Spell - Magic Barrier,525602,525602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035610,Spell - Great Magic Barrier,525612,525602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,51,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035630,Spell - Sacred Oath,525633,-1,525634,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,3,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035810,Spell - Vow of Silence,4090,23112,525813,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,4,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90035900,Spell - Lightning Blade,303011,525902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,9,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90035910,Spell - Darkmoon Blade,303141,525912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,1,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90036400,Spell - Dark Blade,303081,526402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,4,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90037300,Spell - Lifehunt Scythe,-1,-1,527303,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
90037600,Spell - Blessed Weapon,303121,527602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,10,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90037610,,524402,527602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,10,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90037620,,4011,527602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,10,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90037700,Spell - Deep Protection,527702,524402,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90037800,Spell - Atonement,527802,524402,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
90037900,Spell - Projected Heal,528704,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91007001,Weapon Art - Scholar's Candlestick - Right,440290,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10340,-1,10350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91007051,Weapon Art - Scholar's Candlestick - Left,440290,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,20340,-1,20350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91011200,Weapon - Handmaid's Dagger,-1,-1,440210,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91011211,Weapon Art - Handmaid's Dagger - Right,440151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91011261,Weapon Art - Handmaid's Dagger - Left,440151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
91021100,,525634,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91021110,Weapon Art - Sunlight Straight Sword,512002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91021400,Weapon - Irithyll Weapon,303131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91021601,,440290,524352,-1,-1,-1,-1,-1,-1,-1,10186,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10340,-1,10350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91021651,,440290,524352,-1,-1,-1,-1,-1,-1,-1,20186,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,20340,-1,20350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91022210,Weapon - Executioner's Greatsword,-1,-1,320170,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91022401,Weapon Art - Onyx Blade - Right,440461,440461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91022451,Weapon Art - Onyx Blade - Left,440461,440461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,20300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91040700,Weapon Art - Pontiff Knight Curved Sword,440282,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
91040701,Weapon Art - Pontiff Knight Curved Sword,303131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91041000,Weapon Art - Crescent Moon Sword,440100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91050200,Weapon - Chaos Blade,440252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91050401,Weapon Art - Bloodlust - Right,440252,526402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91050451,Weapon Art - Bloodlust - Left,440252,526402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
91061701,,525912,525912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,1,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91061751,,525912,525912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,1,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
91061800,,440230,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,2,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
91061850,,440230,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,2,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
91062311,Weapon Art - Warcry 1 - Right,4060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
